tf-dann|Domain-Adversarial Neural Network in Tensorflow|273|273|106|NO LICENSE|3|52.504654|Jupyter Notebook|{'Jupyter Notebook': 98.71, 'Python': 1.29}
tensorflow_makefile||38|38|72|Apache License 2.0|5|52.47889|C++|{'C++': 48.08, 'Python': 33.74, 'Jupyter Notebook': 9.27, 'HTML': 4.04, 'TypeScript': 2.14, 'Shell': 0.87, 'C': 0.82, 'Protocol Buffer': 0.58, 'Java': 0.2, 'CMake': 0.15, 'JavaScript': 0.06, 'Makefile': 0.04, 'CSS': 0.01}
Youtube-Recommendation-Tensorflow|code of paper `Deep Neural Networks for Youtube Recommendation`|129|129|60|NO LICENSE|5|52.39374|Python|{'Python': 100.0}
tensorflow-rl|Implementations of deep RL papers and random experimentation|144|144|38|Apache License 2.0|10|52.39114|Python|{'Python': 100.0}
Neural_Conversation_Models|Tensorflow based Neural Conversation Models|176|176|70|Apache License 2.0|7|52.350998|Python|{'Python': 100.0}
ICNet-tensorflow|An implementation of ICNet (Real-time image segmentation) in tensorflow, containing train/test phase, see tutorial at:|123|123|42|NO LICENSE|32|52.323036|Python|{'Python': 100.0}
TensorflowSentiment|Sentiment analysis in TensorFlow, and tutorials from TensorFlow page|35|35|24|NO LICENSE|2|52.25488|Python|{'Python': 100.0}
DeepLearn-Tensorflow|✨✨开始迈向人工智能、机器学习、深度学习，学习主流的深度学习框架Tensorflow之旅|174|174|51|NO LICENSE|0|52.249474|Python|{'Python': 100.0}
ShuffleNet|ShuffleNet Implementation in TensorFlow|151|151|45|Apache License 2.0|6|52.234703|Python|{'Python': 100.0}
cppn-tensorflow|Very Simple and Basic Implementation of Compositional Pattern Producing Network in TensorFlow|176|176|34|NO LICENSE|0|52.220528|Python|{'Python': 100.0}
TensorFlowDeepAutoencoder|MNIST Digit Classification Using Stacked Autoencoder And TensorFlow|121|121|59|NO LICENSE|4|52.186024|Python|{'Python': 96.91, 'Shell': 3.09}
DQN_tensorflow|Tensorflow implementation of deep Q networks in paper  'Playing Atari with Deep Reinforcement Learning'|116|116|41|NO LICENSE|2|52.167416|Python|{'Python': 100.0}
AlphaGOZero-python-tensorflow|Congratulation to DeepMind! This is a reengineering implementation (on behalf of many other git repo in /support/) of DeepMind's Oct19th publication: [Mastering the Game of Go without Human Knowledge]. The supervised learning approach is more practical for individuals. (This repository has single purpose of education only)|176|176|51|MIT License|2|52.11086|Python|{'Python': 99.41, 'Shell': 0.59}
ocr_tensorflow_cnn|tensorflow 实现端到端的OCR：二代身份证号识别|97|97|67|NO LICENSE|3|52.06376|Python|{'Python': 100.0}
tensorflow_shiny|A R/Shiny app for interactive RNN tensorflow models|114|114|41|NO LICENSE|0|52.058|Jupyter Notebook|{'Jupyter Notebook': 94.35, 'R': 5.65}
visual-analogy-tensorflow|"Tensorflow implementation of ""Deep Visual Analogy-Making"""|276|276|42|MIT License|1|52.04238|Python|{'Python': 99.35, 'Shell': 0.65}
memn2n|End-To-End Memory Network using Tensorflow|254|254|111|MIT License|9|52.024944|Python|{'Python': 100.0}
RPNplus|RPN+(Tensorflow) for people detection|134|134|73|MIT License|12|51.98798|Python|{'Python': 100.0}
segan|Speech Enhancement Generative Adversarial Network in TensorFlow|280|280|101|MIT License|23|51.986946|Python|{'Python': 95.74, 'Shell': 4.26}
DilatedRNN|Tensorflow implementation for DilatedRNN|250|250|36|Apache License 2.0|3|51.985302|Python|{'Python': 55.89, 'Jupyter Notebook': 44.11}
TensorflowFramework|An extendable framework for training neural network models using TensorFlow.|62|62|18|NO LICENSE|0|51.94418|Python|{'Python': 100.0}
Relation-Network-Tensorflow|Tensorflow implementations of Relational Networks and a VQA dataset named Sort-of-CLEVR proposed by DeepMind.|186|186|48|MIT License|1|51.911987|Python|{'Python': 100.0}
distributed-tensorflow-example|An example of data parallelism and async updates of parameter in tensorflow.|101|101|64|NO LICENSE|5|51.911896|Python|{'Python': 100.0}
boltzmann-machines|Boltzmann Machines in TensorFlow with examples|568|568|74|MIT License|0|51.896225|Jupyter Notebook|{'Jupyter Notebook': 99.73, 'Python': 0.14, 'TeX': 0.13, 'Shell': 0.0, 'Makefile': 0.0}
tensorflow_fasttext|Simple embedding based text classifier inspired by fastText, implemented in tensorflow|138|138|36|MIT License|3|51.877872|Python|{'Python': 80.29, 'Shell': 19.71}
PSPNet-tensorflow|An implementation of PSPNet in tensorflow, see tutorial at: |89|89|44|NO LICENSE|23|51.87283|Python|{'Python': 100.0}
Valified_Code_Classify|Python3/TensorFlow|59|59|38|NO LICENSE|0|51.799236|Python|{'Python': 100.0}
SpikeFlow|Chinese OCR with TensorFlow|118|118|47|MIT License|2|51.67604|Python|{'Python': 100.0}
tensorflow-deep-learning|google tensorflow deep learning for big data examples|197|197|47|NO LICENSE|16|51.64945||{}
indrnn|TensorFlow implementation of Independently Recurrent Neural Networks|393|393|83|Apache License 2.0|1|51.602592|Python|{'Python': 100.0}
Deep-Learning-with-TensorFlow|Deep Learning with TensorFlow by Packt|82|82|91|MIT License|3|51.59341|Python|{'Python': 100.0}
TensorFlow-Pointer-Networks|TensorFlow implementation of Pointer Networks|150|150|50|MIT License|7|51.592922|Python|{'Python': 59.31, 'Jupyter Notebook': 40.69}
ImageProcessing|Image processing using tensorflow|94|94|51|NO LICENSE|0|51.54856|Python|{'Python': 100.0}
tdb|Interactive, node-by-node debugging and visualization for TensorFlow|1293|1293|150|Apache License 2.0|8|51.5326|JavaScript|{'JavaScript': 90.27, 'Python': 6.67, 'Jupyter Notebook': 3.05, 'Shell': 0.01}
tensorflow_qrnn|QRNN implementation for TensorFlow|196|196|31|MIT License|1|51.49178|Python|{'Python': 100.0}
tf-dcgan|DCGAN implementation by TensorFlow|123|123|44|MIT License|1|51.474987|Python|{'Python': 100.0}
tensorflow-rex-run|A TensorFlow.js based AI player platform for T-Rex Runner. T-Rex Runner is originally an easter egg game inside chrome.|290|290|37|NO LICENSE|0|51.45198|JavaScript|{'JavaScript': 94.53, 'HTML': 3.98, 'CSS': 1.49}
first-steps-with-tensorflow|도서 '텐서플로 첫걸음'의 예제 주피터 노트북입니다.|83|83|63|MIT License|0|51.446987|Jupyter Notebook|{'Jupyter Notebook': 79.74, 'C++': 11.61, 'Shell': 5.7, 'Python': 2.21, 'C': 0.66, 'Makefile': 0.07}
NAF-tensorflow|"""Continuous Deep Q-Learning with Model-based Acceleration"" in TensorFlow"|127|127|37|MIT License|5|51.382153|Python|{'Python': 99.06, 'Shell': 0.94}
tf-coriander|OpenCL 1.2 implementation for Tensorflow|571|571|68|Apache License 2.0|29|51.355473|C++|{'C++': 45.98, 'Python': 41.57, 'Jupyter Notebook': 6.2, 'TypeScript': 2.35, 'HTML': 1.71, 'Shell': 0.94, 'C': 0.32, 'CMake': 0.23, 'Objective-C++': 0.22, 'Java': 0.17, 'Go': 0.16, 'Makefile': 0.09, 'JavaScript': 0.04, 'Objective-C': 0.02, 'CSS': 0.0}
NN_NER_tensorFlow|"Implementing , learning and re implementing ""End-to-end Sequence Labeling via Bi-directional LSTM-CNNs-CRF"" in Tensorflow"|95|95|59|NO LICENSE|2|51.35382|Python|{'Python': 100.0}
GAN-tensorflow|Implement Generative Adversarial Nets by Tensorflow|70|70|45|NO LICENSE|0|51.325123|Python|{'Python': 100.0}
TensorFlow-ENet|TensorFlow implementation of ENet|103|103|48|MIT License|9|51.31047|Python|{'Python': 98.65, 'Shell': 1.35}
onnx-tensorflow|Tensorflow Backend and Frontend for ONNX|178|178|30|Apache License 2.0|23|51.29583|Python|{'Python': 98.79, 'Shell': 1.21}
genadv_tutorial|TensorFlow tutorial on Generative Adversarial Models|213|213|103|Other|3|51.284607|Jupyter Notebook|{'Jupyter Notebook': 100.0}
attentive-reader-tensorflow|in progress|178|178|45|NO LICENSE|7|51.264057|Python|{'Python': 98.96, 'Shell': 1.04}
InsightFace_TF|Insight Face on TensorFlow|124|124|44|MIT License|13|51.262566|Python|{'Python': 100.0}
distributeTensorflowExample|distribute tensorflow  example|97|97|48|NO LICENSE|16|51.143036|Python|{'Python': 100.0}
TensorNet-TF|TensorNet (TensorFlow implementation)|146|146|39|NO LICENSE|1|51.129208|Python|{'Python': 100.0}
VAE-TensorFlow|Implementation of a Variational Auto-Encoder in TensorFlow|120|120|51|MIT License|0|51.06815|Python|{'Python': 100.0}
Tiny_Faces_in_Tensorflow|"A Tensorflow Tiny Face Detector, implementing ""Finding Tiny Faces"""|134|134|49|NO LICENSE|8|51.02662|Python|{'Python': 100.0}
tensorflow|TensorFlow ROCm port|83|83|16|Apache License 2.0|9|51.01127|C++|{'C++': 49.97, 'Python': 42.9, 'Jupyter Notebook': 3.29, 'Go': 1.67, 'Shell': 0.63, 'Java': 0.6, 'C': 0.36, 'CMake': 0.32, 'Objective-C++': 0.11, 'Makefile': 0.07, 'PureBasic': 0.04, 'AMPL': 0.02, 'Batchfile': 0.01, 'Objective-C': 0.01, 'LLVM': 0.01, 'Ruby': 0.0}
tensorflow_CTC_example|A short example of training a bidirectional LSTM model with connectionist temporal classification|134|134|49|NO LICENSE|5|50.990223|Python|{'Python': 100.0}
Custom-Object-Detection|Custom Object Detection with TensorFlow|119|119|65|MIT License|11|50.95685|Python|{'Python': 96.58, 'Jupyter Notebook': 2.2, 'Shell': 1.22}
deeplearning-tensorflow-keras||110|110|53|NO LICENSE|3|50.948914|Python|{'Python': 100.0}
tensorflow-posenet|Implementation of Posenet in TensorFlow |125|125|35|MIT License|2|50.931576|Python|{'Python': 100.0}
LSTM-autoencoder|TensorFlow LSTM-autoencoder implementation|100|100|45|MIT License|0|50.925064|Python|{'Python': 100.0}
transformer-tensorflow|TensorFlow implementation of 'Attention Is All You Need (2017. 6)'|137|137|32|NO LICENSE|3|50.91671|Python|{'Python': 66.06, 'Jupyter Notebook': 32.86, 'Shell': 1.08}
cnn-text-classification-tf-chinese|CNN for Chinese Text Classification in Tensorflow|196|196|102|NO LICENSE|10|50.8956|Python|{'Python': 100.0}
c3d-keras|C3D for Keras + TensorFlow|99|99|46|Other|1|50.891747|Python|{'Python': 87.92, 'Shell': 12.08}
TensorFlow-for-absolute-beginners|TensorFlow for absolute beginners: a 3-hour codelab for self-learning neural network basics without hard math.|153|153|65|Apache License 2.0|1|50.890232|Jupyter Notebook|{'Jupyter Notebook': 100.0}
3D_CNN_tensorflow|KITTI data processing and 3D CNN for Vehicle Detection|103|103|54|NO LICENSE|6|50.879642|Python|{'Python': 100.0}
VQA-tensorflow|Tensorflow Implementation of Deeper LSTM+ normalized CNN for Visual Question Answering|85|85|39|MIT License|3|50.851948|Python|{'Python': 91.12, 'Lua': 8.88}
tensorflow-model-zoo.torch|InceptionV3, InceptionV4, Inception-Resnet pretrained models for Torch7 and PyTorch|196|196|42|Other|4|50.79523|Python|{'Python': 79.43, 'C++': 15.85, 'HTML': 1.71, 'Jupyter Notebook': 1.12, 'Shell': 0.95, 'Lua': 0.42, 'JavaScript': 0.39, 'TypeScript': 0.08, 'Makefile': 0.06, 'GLSL': 0.01}
edward|A probabilistic programming language in TensorFlow. Deep generative models, variational inference.|3604|3604|648|Other|177|50.764065|Jupyter Notebook|{'Jupyter Notebook': 69.93, 'Python': 29.93, 'Makefile': 0.12, 'Smarty': 0.01}
VoxelNet-tensorflow|A 3D object detection system for autonomous driving.|130|130|47|NO LICENSE|11|50.74093|Python|{'Python': 100.0}
gae|Implementation of Graph Auto-Encoders in TensorFlow|393|393|75|MIT License|1|50.7246|Python|{'Python': 100.0}
tf-tutorial|Short tutorial for TensorFlow, designed to be presented in-person|140|140|347|NO LICENSE|5|50.723217|Jupyter Notebook|{'Jupyter Notebook': 100.0}
tensorflow-infogan|:dolls: InfoGAN: Interpretable Representation Learning|86|86|38|NO LICENSE|6|50.7022|Python|{'Python': 56.22, 'Jupyter Notebook': 43.78}
Tensorflow-Cheatsheet|My personal reference for Tensorflow|97|97|38|NO LICENSE|0|50.676964||{}
functional-zoo|PyTorch and Tensorflow functional model definitions|405|405|69|NO LICENSE|1|50.563797|Jupyter Notebook|{'Jupyter Notebook': 99.65, 'Python': 0.24, 'C++': 0.1, 'CMake': 0.02}
tensorflow-vgg|Re-implementation of VGG Network in tensorflow|59|59|44|MIT License|10|50.55935|Jupyter Notebook|{'Jupyter Notebook': 88.13, 'Python': 11.87}
R2CNN_FPN_Tensorflow|R2CNN: Rotational Region CNN Based on FPN (Tensorflow)|173|173|58|NO LICENSE|34|50.5336|Python|{'Python': 99.94, 'C++': 0.06}
FPN_Tensorflow|A Tensorflow implementation of FPN detection framework.|101|101|36|NO LICENSE|14|50.523525|Python|{'Python': 100.0}
Matrix-Capsules-EM-Tensorflow|A Tensorflow implementation of CapsNet based on paper Matrix Capsules with EM Routing|125|125|47|Apache License 2.0|19|50.518562|Python|{'Python': 99.6, 'Shell': 0.4}
tensorflow-feedstock|A conda-smithy repository for tensorflow.|51|51|47|"BSD 3-Clause ""New"" or ""Revised"" License"|5|50.50743|Shell|{'Shell': 93.12, 'Batchfile': 6.88}
TensorFlow-Bitcoin-Robot|A Bitcoin trade robot based on Tensorflow LSTM model.Just for fun.|113|113|49|Apache License 2.0|2|50.497307|Python|{'Python': 100.0}
ecosystem|Integration of TensorFlow with other open-source frameworks|588|588|179|Apache License 2.0|17|50.441708|Scala|{'Scala': 76.11, 'Java': 16.44, 'Python': 4.08, 'HTML': 3.37}
tensorflow-image-detection|A generic image detection program that uses Google's Machine Learning library, Tensorflow and a pre-trained Deep Learning Convolutional Neural Network model called Inception.|208|208|37|MIT License|3|50.301506|Python|{'Python': 99.34, 'Shell': 0.66}
bnlstm|Batch normalized LSTM for tensorflow|166|166|50|NO LICENSE|5|50.268066|Python|{'Python': 100.0}
keras-tensorflow-windows-installation|10 easy steps to install Tensorflow-GPU and Keras in Windows|88|88|52|MIT License|3|50.15659||{}
DnCNN-tensorflow|":octocat::octocat:A tensorflow implement of the paper ""Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising"""|85|85|52|GNU General Public License v3.0|6|50.133095|Python|{'Python': 98.91, 'Shell': 1.09}
dilation-tensorflow|A native Tensorflow implementation of semantic segmentation according to Multi-Scale Context Aggregation by Dilated Convolutions (2016). Optionally uses the pretrained weights by the authors.|95|95|34|MIT License|1|50.10396|Python|{'Python': 100.0}
tensorflow-finetune-flickr-style|Demonstrate the finetune process on TensorFlow|110|110|47|NO LICENSE|2|50.100574|Python|{'Python': 100.0}
TF-Tutorials|A collection of deep learning tutorials using Tensorflow and Python|468|468|183|NO LICENSE|3|50.099106|Jupyter Notebook|{'Jupyter Notebook': 99.56, 'Python': 0.44}
tensorflow-mnist-cnn|MNIST classification using Convolutional NeuralNetwork. Various techniques such as data augmentation, dropout, batchnormalization, etc are implemented. |94|94|50|NO LICENSE|2|50.06838|Python|{'Python': 100.0}
Android-TensorFlow-Lite-Example|Android TensorFlow Lite Machine Learning Example|249|249|46|Apache License 2.0|4|50.067448|Java|{'Java': 100.0}
QA-with-Tensorflow||95|95|50|NO LICENSE|1|50.002056|Jupyter Notebook|{'Jupyter Notebook': 100.0}
sact|Spatially Adaptive Computation Time for Residual Networks|192|192|38|Apache License 2.0|2|49.99061|Python|{'Python': 100.0}
tf-seq2seq|Sequence to sequence learning using TensorFlow.|254|254|77|NO LICENSE|9|49.96462|Python|{'Python': 51.01, 'Perl': 18.75, 'Jupyter Notebook': 13.55, 'Emacs Lisp': 11.15, 'Shell': 1.29, 'Smalltalk': 1.24, 'Ruby': 1.08, 'NewLisp': 1.04, 'JavaScript': 0.55, 'Slash': 0.23, 'SystemVerilog': 0.12}
neural-style-audio-tf|TensorFlow implementation for audio neural style.|299|299|73|NO LICENSE|8|49.928387|Jupyter Notebook|{'Jupyter Notebook': 100.0}
CarND-LeNet-Lab|Implement the LeNet deep neural network model with TensorFlow.|77|77|379|MIT License|0|49.894505|Jupyter Notebook|{'Jupyter Notebook': 100.0}
tensorflow-build|A set of scripts to (cross-)build the Tensorflow C lib for various architectures / OS|149|149|27|MIT License|6|49.887722|Shell|{'Shell': 100.0}
tensorflow-deeplab-v3-plus|DeepLabv3+ built in TensorFlow |118|118|38|MIT License|4|49.81055|Python|{'Python': 100.0}
cifar10-tensorflow|cifar10数据集上进行图片分类，基于tensorflow框架，旨在探究不同的改进策略对分类准确率的影响，如何一步步得提高准确率|87|87|49|NO LICENSE|1|49.686035|Python|{'Python': 100.0}
VGG19_with_tensorflow|An easy implement of VGG19 with tensorflow, which has a detailed explanation.|120|120|42|GNU General Public License v3.0|1|49.668156|Python|{'Python': 100.0}
tensorflow-classifier-android|http://nilhcem.com/android/custom-tensorflow-classifier|84|84|52|Apache License 2.0|0|49.66268|Java|{'Java': 76.97, 'C++': 22.07, 'CMake': 0.96}
tensorflow-adversarial|Crafting adversarial images|82|82|34|MIT License|2|49.462193|Python|{'Python': 100.0}
tensorflow_input_image_by_tfrecord|Feed your own image data to a pre-trained network by tensorflow|83|83|68|Apache License 2.0|0|49.454712|Python|{'Python': 100.0}
tensorfow-rbm|Tensorflow implementation of Restricted Boltzmann Machine|160|160|87|MIT License|1|49.43018|Python|{'Python': 100.0}
tf-face-recognizer||84|84|51|NO LICENSE|1|49.39622|Python|{'Python': 100.0}
Building-Machine-Learning-Projects-with-TensorFlow|Building Machine Learning Projects with TensorFlow by Packt|130|130|90|MIT License|7|49.393265|Jupyter Notebook|{'Jupyter Notebook': 97.93, 'Python': 2.07}
domain-transfer-network|TensorFlow Implementation of Unsupervised Cross-Domain Image Generation |652|652|137|MIT License|9|49.296764|Python|{'Python': 98.81, 'Shell': 1.19}
tensorflow_transfer_cifar10|tensorflow_transfer_cifar10|79|79|40|NO LICENSE|3|49.238308|Python|{'Python': 100.0}
Tacotron-2|DeepMind's Tacotron-2 Tensorflow implementation|233|233|74|MIT License|27|49.23204|Python|{'Python': 99.28, 'Jupyter Notebook': 0.72}
Age-Gender-Estimate-TF|Face age and gender estimate using TensorFlow |233|233|73|MIT License|14|49.204185|Python|{'Python': 62.07, 'Jupyter Notebook': 37.93}
tensorflow-wavenet|speech recognition based on tensorflow 1.0.0|66|66|35|NO LICENSE|5|49.19587|Python|{'Python': 100.0}
ImageFlow|A simple wrapper of TensorFlow for Converting, Importing (and Soon, Training) Images in tensorflow.|169|169|60|Apache License 2.0|8|49.077717|Python|{'Python': 100.0}
text-to-image|Text to image synthesis using thought vectors|1645|1645|279|MIT License|29|49.04118|Python|{'Python': 100.0}
TF|Tensorflow实例|67|67|42|MIT License|0|49.019547|Python|{'Python': 100.0}
tensorflow-demo|Local AI demo and distributed AI demo using TensorFlow|69|69|34|NO LICENSE|2|49.010418|Jupyter Notebook|{'Jupyter Notebook': 72.89, 'Python': 24.06, 'C++': 2.62, 'Shell': 0.27, 'HTML': 0.15}
donkey|self driving car|848|848|346|MIT License|20|48.96964|Python|{'Python': 54.64, 'JavaScript': 37.0, 'HTML': 7.14, 'CSS': 1.22}
GOTURN-Tensorflow|A tensorflow implementation for GOTURN tracker|72|72|33|MIT License|15|48.946583|Python|{'Python': 100.0}
simple_tensorflow_serving|Generic and easy-to-use serving service for machine learning models|150|150|34|Apache License 2.0|6|48.826256|JavaScript|{'JavaScript': 73.79, 'Python': 19.94, 'HTML': 3.51, 'Swift': 0.53, 'Lua': 0.42, 'Go': 0.32, 'Shell': 0.31, 'C++': 0.27, 'Ruby': 0.23, 'PHP': 0.22, 'Perl': 0.18, 'R': 0.17, 'Erlang': 0.11}
hands_on_Ml_with_Sklearn_and_TF|OReilly Hands On Machine Learning with Scikit Learn and TensorFlow  (Sklearn与TensorFlow机器学习实用指南)|706|706|259|GNU General Public License v3.0|7|48.774963|JavaScript|{'JavaScript': 82.89, 'Python': 17.11}
tensorflow-vrnn|A variational recurrent neural network implementation in tensorflow|65|65|33|NO LICENSE|1|48.75972|Python|{'Python': 100.0}
CycleGAN-Tensorflow-PyTorch|CycleGAN Tensorflow PyTorch|79|79|37|MIT License|0|48.737747|Python|{'Python': 97.69, 'Shell': 2.31}
tensorflow-deeplab-v3|DeepLabv3 built in TensorFlow|98|98|35|MIT License|7|48.73302|Python|{'Python': 100.0}
tensorflow-gpu-install-ubuntu-16.04|Tensorflow GPU install instructions for ubuntu 16.04 - Deep learning|175|175|71|NO LICENSE|4|48.71776||{}
DeepLabV3-Tensorflow|Reimplementation of DeepLabV3|132|132|49|NO LICENSE|6|48.69065|Python|{'Python': 99.18, 'Shell': 0.82}
yolo-tensorflow|基于tensorflow开发的YOLO和YOLO9000，提供训练以及测试功能，以VOC2012数据集作为训练/测试集（5000/5000），进行性能检测，同时对比识别性能以及效率|70|70|33|NO LICENSE|9|48.651424|Python|{'Python': 100.0}
tensorflow-demos|all kinds of demos of tensorflow code |73|73|31|NO LICENSE|0|48.61305|Python|{'Python': 100.0}
tensorflow-socher-ntn|"Reimplementation of ""Reasoning With Neural Tensor Networks for Knowledge Base Completion"" (Socher, Chen 2013) in Google's TensorFlow framework. MIT 6.806 Final Project. NOTE: Not maintained."|97|97|41|NO LICENSE|7|48.60367|Python|{'Python': 100.0}
AlexNet_with_tensorflow|an implement of AlexNet with tensorflow, which has a detailed explanation.|71|71|47|NO LICENSE|0|48.590794|Python|{'Python': 100.0}
tf-image-segmentation|Image Segmentation framework based on Tensorflow and TF-Slim library|426|426|150|MIT License|34|48.56291|Python|{'Python': 53.8, 'Jupyter Notebook': 46.2}
spatial-transformer-network|A Tensorflow Implementation of Spatial Transformer Networks|163|163|76|MIT License|8|48.530132|Python|{'Python': 60.54, 'Jupyter Notebook': 39.46}
tensorflow|Go binding for Tensorflow|127|127|10|NO LICENSE|0|48.49091|Go|{'Go': 93.93, 'C': 3.61, 'Shell': 2.47}
EasyTensorflow|This package provides users with methods for the automated building, training, and testing of complex neural networks using Google's Tensorflow module. The project includes objects that perform both regression and classification tasks.|197|197|20|Other|3|48.45632|Python|{'Python': 100.0}
unet-tensorflow-keras|A concise code for training and evaluating Unet using tensorflow+keras |91|91|40|MIT License|2|48.42345|Python|{'Python': 100.0}
tensorflow-object-detection-example||99|99|39|Apache License 2.0|1|48.419983|Python|{'Python': 75.54, 'HTML': 24.46}
ssd-tensorflow|A Single Shot MultiBox Detector in TensorFlow|53|53|35|GNU General Public License v3.0|3|48.366608|Python|{'Python': 99.71, 'Shell': 0.29}
TensorFlow-Xception|TensorFlow implementation of the Xception Model by François Chollet|99|99|38|MIT License|3|48.343025|Python|{'Python': 100.0}
How_to_use_Tensorflow_for_classification-LIVE|"This is the code for the ""How to Use Tensorflow for Classification"" live session by Siraj Raval on Youtube"|69|69|100|NO LICENSE|6|48.253788|Jupyter Notebook|{'Jupyter Notebook': 100.0}
finch|Deep NLP Examples in latest TensorFlow, using Estimator and Dataset API, viewed in Notebooks|1013|1013|300|MIT License|0|48.25188|Jupyter Notebook|{'Jupyter Notebook': 81.63, 'Python': 18.35, 'Shell': 0.01}
dlwithtf|TensorFlow for Deep Learning Book|122|122|46|NO LICENSE|2|48.243862|Python|{'Python': 99.92, 'Shell': 0.08}
libsdae-autoencoder-tensorflow|A simple Tensorflow based library for deep and/or denoising AutoEncoder.|97|97|38|MIT License|4|48.19935|Python|{'Python': 100.0}
tensorflow-open_nsfw|Tensorflow Implementation of Yahoo's Open NSFW Model|89|89|39|Other|3|48.182606|Python|{'Python': 100.0}
neural-art-tf|"""A neural algorithm of Artistic style"" in tensorflow"|534|534|124|NO LICENSE|3|48.1535|Python|{'Python': 100.0}
tensorflow-XNN|4th Place Solution for Mercari Price Suggestion Challenge on Kaggle (https://www.kaggle.com/c/mercari-price-suggestion-challenge)|96|96|26|MIT License|0|48.124443|Python|{'Python': 100.0}
kcws|Deep Learning Chinese Word Segment |1805|1805|636|NO LICENSE|37|48.11883|C++|{'C++': 60.42, 'Python': 37.01, 'Shell': 1.75, 'HTML': 0.81}
DQN-Atari-Tensorflow|Simplest Version of playing Atari with Deep Q Learning  in Tensorflow|105|105|36|NO LICENSE|5|48.11425|Python|{'Python': 100.0}
DeepChatModels|Conversation models in TensorFlow. (website removed)|272|272|56|MIT License|4|48.102924|Python|{'Python': 79.36, 'JavaScript': 12.53, 'HTML': 7.42, 'CSS': 0.52, 'Mako': 0.16}
tensorflow-ipy|VM with the TensorFlow library from Google|47|47|33|NO LICENSE|0|48.073742|Jupyter Notebook|{'Jupyter Notebook': 64.35, 'Python': 15.68, 'Puppet': 11.79, 'Shell': 8.18}
tfdeploy|Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.|329|329|38|MIT License|10|48.011047|Python|{'Python': 100.0}
scribe|Realistic Handwriting with Tensorflow|92|92|32|NO LICENSE|3|47.998573|Jupyter Notebook|{'Jupyter Notebook': 93.88, 'OpenEdge ABL': 4.9, 'Python': 1.22}
fast-wavenet|Speedy Wavenet generation using dynamic programming :zap:|1256|1256|218|GNU General Public License v3.0|11|47.979385|Python|{'Python': 79.93, 'Jupyter Notebook': 20.07}
RNN_Text_Generation_Tensorflow|Text generation using RNN (LSTM) implemented using Tensorflow|79|79|40|Apache License 2.0|10|47.94191|Python|{'Python': 100.0}
Tacotron|Implementation of Google's Tacotron in TensorFlow|180|180|67|NO LICENSE|16|47.92559|Python|{'Python': 96.69, 'Shell': 3.31}
tacotron|A TensorFlow Implementation of Tacotron: A Fully End-to-End Text-To-Speech Synthesis Model|1043|1043|256|Apache License 2.0|64|47.924904|Python|{'Python': 100.0}
tensorflow_snippets||85|85|27|NO LICENSE|0|47.827957||{}
MUNIT-Tensorflow|"Simple Tensorflow implementation of ""Multimodal Unsupervised Image-to-Image Translation"""|140|140|21|MIT License|4|47.774086|Python|{'Python': 100.0}
tensorflow-cpp|Image classification C++ example using tensorflow shared library|70|70|30|NO LICENSE|6|47.772087|C++|{'C++': 84.35, 'CMake': 10.89, 'Makefile': 4.76}
conversation-tensorflow|TensorFlow implementation of Conversation Models|124|124|22|NO LICENSE|6|47.64182|Python|{'Python': 99.2, 'Shell': 0.8}
tensorflow-plot|📈 TensorFlow Plot Ops (In Progress)|164|164|19|MIT License|4|47.439724|Python|{'Python': 100.0}
tf-rnn-attention|Tensorflow implementation of attention mechanism for text classification tasks.|356|356|132|MIT License|1|47.382698|Python|{'Python': 73.45, 'HTML': 26.55}
Bilinear-CNN-TensorFlow|This is an implementation of Bilinear Convolutional Neural Network using TensorFlow.|69|69|40|NO LICENSE|14|47.34921|Python|{'Python': 100.0}
tensorflow-playground||61|61|29|NO LICENSE|4|47.31248|Python|{'Python': 100.0}
tffm|TensorFlow implementation of an arbitrary order Factorization Machine|460|460|113|MIT License|12|47.230972|Jupyter Notebook|{'Jupyter Notebook': 76.75, 'Python': 23.25}
squeezenet|Tensorflow implementation of SqueezeNet.|57|57|35|NO LICENSE|3|47.225952|Python|{'Python': 100.0}
tensorflow||46|46|13|Apache License 2.0|2|47.12123|Java|{'Java': 99.05, 'Python': 0.95}
tensorflow-mtcnn|C++ and python Inference only for MTCNN face detector on Tensorflow. Based on davidsandberg's facenet project:|45|45|33|MIT License|6|47.114292|C++|{'C++': 61.56, 'Python': 37.6, 'Makefile': 0.84}
tensorflow2caffemodel|tensorflow  2 caffe model  |36|36|16|NO LICENSE|0|47.081894|Python|{'Python': 100.0}
deepvoice3|Tensorflow Implementation of Deep Voice 3|214|214|54|NO LICENSE|16|47.016697|Python|{'Python': 100.0}
tfClassifier|Tensorflow based training and classification scripts for text, images, etc|224|224|143|NO LICENSE|0|46.97197|Python|{'Python': 100.0}
TensorFlow-Chinese-Tutorial|###欢迎加入，TensorFlow机器学习社区 232113779|87|87|34|NO LICENSE|0|46.961723|Python|{'Python': 99.15, 'JavaScript': 0.85}
tf-adversarial|Adversarial networks in TensorFlow|157|157|22|NO LICENSE|1|46.958904|Jupyter Notebook|{'Jupyter Notebook': 99.81, 'Python': 0.19}
